cluster_id,cluster_total_frequency,member_count,property,count
Others,8911,4397,Product Selectivity,5
Others,8911,4397,Localization Length,4
Others,8911,4397,Interface Intermixing,4
Others,8911,4397,Stoichiometric Ratio,4
Others,8911,4397,Conduction Band Edge,4
Others,8911,4397,Transmission Resonance Quality Factor,4
Others,8911,4397,Low-frequency end shift of TM1 gap,4
Others,8911,4397,Electro-Optic Coefficient,4
Others,8911,4397,Quality,4
Others,8911,4397,Color,4
Others,8911,4397,Critical Frequency,4
Others,8911,4397,Spectra,4
Others,8911,4397,RF Power,4
Others,8911,4397,Slowing Factor,4
Others,8911,4397,Electron Sheet Concentration,4
Others,8911,4397,Gate Leakage Current Increase under 24h Stress,4
Others,8911,4397,Electroluminescence Uniformity under 24h Stress,4
Others,8911,4397,Static Breakdown Voltage,4
Others,8911,4397,Power,4
Others,8911,4397,Working Voltage Ratio,4
Others,8911,4397,Formative Time Delay,4
Others,8911,4397,In-plane Compressive Strain,4
Others,8911,4397,Integrated Capacitance,4
Others,8911,4397,Power Transfer,4
Others,8911,4397,Power Loss Breakdown,4
Others,8911,4397,Gate-Drain Separation,4
Others,8911,4397,Output Conductance,4
Others,8911,4397,Focal Length,4
Others,8911,4397,Maximum Anisotropy in Effective Refractive Index,4
Others,8911,4397,Relative Thermal Dissipation Capability,4
Others,8911,4397,Transmissivity,4
Others,8911,4397,In-phase Reflection Frequency,4
Others,8911,4397,Block Dimensions,4
Others,8911,4397,Size of each stub,4
Others,8911,4397,Total Size,4
Others,8911,4397,Frequency-dependent Conductivity,4
Others,8911,4397,Thermal Radiation Power Spectra,4
Others,8911,4397,Solvent Resistance,4
Others,8911,4397,Mass,4
Others,8911,4397,Capacitor Geometry,4
Others,8911,4397,Etching Rate,4
Others,8911,4397,Photoluminescence FWHM,4
Others,8911,4397,Coherence Growth,4
Others,8911,4397,Lateral Undulations in QW Thickness,4
Others,8911,4397,Stokes Shift,4
Others,8911,4397,PL Decay Time,4
Others,8911,4397,Reflectance Reduction,4
Others,8911,4397,Ellipticity,4
Others,8911,4397,Effective Carrier Velocity Ratio,4
Others,8911,4397,Buffer Layer Thickness,4
Others,8911,4397,Loss Frequency,4
Others,8911,4397,Correlated DLTS spectrum,4
Others,8911,4397,Gate to Source Capacitance,4
Others,8911,4397,Gate to Source Resistance,4
Others,8911,4397,Effective Length,4
Others,8911,4397,Multipole Contributions,4
Others,8911,4397,Subthreshold Swing Degradation,4
Others,8911,4397,Bridge width,4
Others,8911,4397,Goos–Hänchen Shift,4
Others,8911,4397,Average Intra-conduction Band Gap,4
Others,8911,4397,Buckling,4
Others,8911,4397,Interface Clarity/Defects,4
Others,8911,4397,Structure Geometry,4
Others,8911,4397,Valence Band Offset (VBO),4
Others,8911,4397,Saturation Magnetization,4
Others,8911,4397,Probability,4
Others,8911,4397,Coordination Number,4
Others,8911,4397,Cation Relaxation,4
Others,8911,4397,Substitution,4
Others,8911,4397,Valence Difference,4
Others,8911,4397,Hole States,4
Others,8911,4397,Vacancy Energy Level,4
Others,8911,4397,Spacing,4
Others,8911,4397,Interface Space Charge Amount,4
Others,8911,4397,Interface HfO2 Deposition Temperature,4
Others,8911,4397,Conductance Peaks,4
Others,8911,4397,Depth Distribution,4
Others,8911,4397,Facet Width,4
Others,8911,4397,In-plane Strain,4
Others,8911,4397,Charge State Distribution,4
Others,8911,4397,Transport Mechanism,4
Others,8911,4397,Adsorption Height,4
Others,8911,4397,C–S Bond Length,4
Others,8911,4397,Deposition Cycle Ratio,4
Others,8911,4397,Magnetic Modeling Parameters,4
Others,8911,4397,Electrostatic Modeling Parameter,4
Others,8911,4397,Contact Angle,4
Others,8911,4397,Conceptual Structure,4
Others,8911,4397,OFF-state Electric Field Profile,4
Others,8911,4397,Interface State Density (Dit) near Conduction Band,4
Others,8911,4397,Sensing Response,4
Others,8911,4397,N2O Concentration,4
Others,8911,4397,Residence Time,4
Others,8911,4397,N2O Conversion,4
Others,8911,4397,Specific Input Energy,4
Others,8911,4397,Peak Broadening,4
Others,8911,4397,Size/Shape,4
Others,8911,4397,Cross-sectional view of the ERA,4
Others,8911,4397,3 dB Antenna Bandwidth,4
Others,8911,4397,Aperture Efficiency,4
Others,8911,4397,Directivity-Bandwidth Product,4
Others,8911,4397,Bandwidth-Aperture-Efficiency Product,4
Others,8911,4397,Total Antenna Height,4
Others,8911,4397,Corner Truncation,4
Others,8911,4397,Radiation Pattern,4
Others,8911,4397,Structure (top to bottom),4
Others,8911,4397,Generation Number,4
Others,8911,4397,Interfacial Composition,4
Others,8911,4397,Microstructure dimensions,4
Others,8911,4397,Direct Bandgap,4
Others,8911,4397,Indirect Bandgap,4
Others,8911,4397,Standard Deviation of Maximum FRB Voltage,4
Others,8911,4397,Standard Deviation of Voltage Ramp Rate,4
Others,8911,4397,Anisotropy,4
Others,8911,4397,Superconducting energy gap amplitude,4
Others,8911,4397,Hf 4f7/2 Shallow Core Level,4
Others,8911,4397,Off-State Gate Current,4
Others,8911,4397,Interface with Si,4
Others,8911,4397,Elemental Depth Profile,4
Others,8911,4397,Average Rear Side Reflectance,4
Others,8911,4397,Real Part of Electric Modulus,4
Others,8911,4397,Imaginary Part of Electric Modulus,4
Others,8911,4397,Diffusion Coefficient,4
Others,8911,4397,Phase Assemblage,4
Others,8911,4397,Ga concentration profile,4
Others,8911,4397,Surface Type,4
Others,8911,4397,Layer Arrangement/Sequence Type,4
Others,8911,4397,Tensile Strength,4
Others,8911,4397,Optical Dielectric Function,4
Others,8911,4397,Sb 3d3/2 XPS Spectrum,4
Others,8911,4397,Ga 3d XPS Spectrum,4
Others,8911,4397,Ratio of GaO Peak Area to Bulk Peak Area,4
Others,8911,4397,Ratio of Ga2O3 Peak Area to Bulk Peak Area,4
Others,8911,4397,Critical Points (CPs) of the band structure,4
Others,8911,4397,Air Hole Arrangement,4
Others,8911,4397,Interlayer Spacing (AlN/SmAlO3 grains),4
Others,8911,4397,Ga 3d Peak Position,4
Others,8911,4397,Al 2p Peak Position,4
Others,8911,4397,Post-Deposition Annealing Temperature,4
Others,8911,4397,Thickness of InSb Layer,4
Others,8911,4397,Dark Count Rate,4
Others,8911,4397,Afterpulse Probability,4
Others,8911,4397,Normalized DCR,4
Others,8911,4397,Border Trap States,4
Others,8911,4397,Border Charge Density,4
Others,8911,4397,Time to Breakdown,4
Others,8911,4397,Thickness Dependence of Accumulation Dispersion,4
Others,8911,4397,Characteristic energy decay,4
Others,8911,4397,Presence of Oxygen contamination,4
Others,8911,4397,Presence of Carbon contamination,4
Others,8911,4397,Density of charges trapped during C-V cycling,4
Others,8911,4397,Threshold voltage shift during C-V cycling,4
Others,8911,4397,Poisson's Ratio,4
Others,8911,4397,Specific heat capacity,4
Others,8911,4397,Device Length,4
Others,8911,4397,Silicon Thickness,4
Others,8911,4397,Ground Plane Thickness,4
Others,8911,4397,Hetero-dielectric BOX Thickness,4
Others,8911,4397,Source Pocket Material,4
Others,8911,4397,Source Pocket Width,4
Others,8911,4397,Gate Electrode Work Function,4
Others,8911,4397,ON-state Current Density,4
Others,8911,4397,Ambipolar Current,4
Others,8911,4397,Air Fraction,4
Others,8911,4397,Energy Band Profile,4
Others,8911,4397,Gate Recess Depth,4
Others,8911,4397,Height of oxide pocket at drain side,4
Others,8911,4397,Length of HfO2 at source side (L),4
Others,8911,4397,Energy Band Offset,4
Others,8911,4397,CW Amplitude,4
Others,8911,4397,Dynamic Ron Degradation,4
Others,8911,4397,Electric Field Magnitude,4
Others,8911,4397,Growth Status,4
Others,8911,4397,Half-Power Beamwidth,4
Others,8911,4397,Border trap energy level,4
Others,8911,4397,Border trap time constant,4
Others,8911,4397,Atomic percent vs. etch depth,4
Others,8911,4397,Excited Modes,4
Others,8911,4397,Optimum Repeller Voltage,4
Others,8911,4397,Slope,4
Others,8911,4397,Gate Current,4
Others,8911,4397,Slit Thickness,4
Others,8911,4397,Amount of Oxidized Gallium (Ga-O),4
Others,8911,4397,Physical Thickness of ZrO2 layer,4
Others,8911,4397,Volume Content,4
Others,8911,4397,Off-Current Density,4
Others,8911,4397,Microwave Band Gap,4
Others,8911,4397,Defect Mode Width,4
Others,8911,4397,Power Transfer Efficiency,4
Others,8911,4397,Packing Density,4
Others,8911,4397,Electrical thickness contribution,4
Others,8911,4397,Threshold Current,4
Others,8911,4397,Threshold Voltage Drift,4
Others,8911,4397,FET Performance,4
Others,8911,4397,Channel Sheet Resistance,4
Others,8911,4397,Interfacial Oxygen Removal,4
Others,8911,4397,Deposition RF Power,4
Others,8911,4397,Deposition Argon Flow Rate,4
Others,8911,4397,Baking Temperature,4
Others,8911,4397,Oxygen Incorporation,4
Others,8911,4397,Particle emission,4
Others,8911,4397,Estimated AlGaN Thickness from C–V,4
Others,8911,4397,2DEG Density at AlGaN/GaN Interface,4
Others,8911,4397,Photoinduced Dielectric Enhancement (PDE),4
Others,8911,4397,Presence of Fast Relaxation Mechanism,4
Others,8911,4397,Bandgap Characteristics,4
Others,8911,4397,Relative Emission Power,4
Others,8911,4397,XRD FWHM,4
Others,8911,4397,Grating dielectric constant,4
Others,8911,4397,Nb 3d Binding Energy,4
Others,8911,4397,Hysteresis offset,4
Others,8911,4397,Ground-state energy,4
Others,8911,4397,Bond distances,4
Others,8911,4397,Energy versus volume optimization,4
Others,8911,4397,Seebeck coefficient,4
Others,8911,4397,Power factor,4
Others,8911,4397,Figure of merit (ZT),4
Others,8911,4397,Coverage homogeneity,4
Others,8911,4397,Absolute Band Gap Midfrequency,4
Others,8911,4397,Unit Cell Discretization,4
Others,8911,4397,Cross-over voltage,4
Others,8911,4397,Abrupt Failures,4
Others,8911,4397,Trap Type,4
Others,8911,4397,Density of Empty Traps at Equilibrium,4
Others,8911,4397,Electron Density at Equilibrium,4
Others,8911,4397,dV/dI–V Characteristics,4
Others,8911,4397,Structure Data,4
Others,8911,4397,Ga incorporation,4
Others,8911,4397,Ga diffusion into HfO2,4
Others,8911,4397,As diffusion into HfO2,4
Others,8911,4397,Internal Quality Factor,4
Others,8911,4397,Composition Gradient,4
Others,8911,4397,Crystallographic Strain,4
Others,8911,4397,Mass Transport,4
Others,8911,4397,Basal Stacking Fault Density,4
Others,8911,4397,Native oxide phase,4
Others,8911,4397,Rare earth related phase,4
Others,8911,4397,Field Emission Turn-on Voltage,4
Others,8911,4397,Maximum Per Tip Current,4
Others,8911,4397,Interstitial Position/Structure,4
Others,8911,4397,Substitution Site,4
Others,8911,4397,Substitution Site Preference,4
Others,8911,4397,Band Gap Reduction,4
Others,8911,4397,3dB Beamwidth,4
Others,8911,4397,Suspension Height,4
Others,8911,4397,Support Leg Material,4
Others,8911,4397,Trigger Pulse Characteristics,4
Others,8911,4397,Trigger Voltage,4
Others,8911,4397,Probability of Firing,4
Others,8911,4397,Substrate Temperature,4
Others,8911,4397,Gas Used,4
Others,8911,4397,Frequency of Best Conversion,4
Others,8911,4397,Periodic Spacing,4
Others,8911,4397,Phonon Mode Splitting,4
Others,8911,4397,Terminal Surface Morphology,4
Others,8911,4397,Time Constant,4
Others,8911,4397,Chemical Form,4
Others,8911,4397,Self-break Field,4
Others,8911,4397,Power-law exponent,4
Others,8911,4397,DC hysteresis,4
Others,8911,4397,Equivalent k value,4
Others,8911,4397,Crystallization,4
Others,8911,4397,Nb diffusion,4
Others,8911,4397,Planar-Averaged Electrostatic Potential,4
Others,8911,4397,Layer Density of States,4
Others,8911,4397,Gate Dielectric Scheme,4
Others,8911,4397,Gate Insulator Thickness,4
Others,8911,4397,Transconductance-to-Drain Current Ratio,4
Others,8911,4397,Field-Effect Mobility (µFE),4
Others,8911,4397,Quasiparticle Corrections,4
Others,8911,4397,Relative radius,4
Others,8911,4397,Surface condition,4
Others,8911,4397,Maximum Mobility,4
Others,8911,4397,Plasma Density,4
Others,8911,4397,External Magnetic Field,4
Others,8911,4397,Third-order nonlinear optical susceptibility,4
Others,8911,4397,Effective third-order nonlinear susceptibility of the composite,4
Others,8911,4397,Enhancement factor of the effective third-order susceptibility,4
Others,8911,4397,Resonance frequency of the enhancement factor,4
Others,8911,4397,Damping Frequency,4
Others,8911,4397,Air Hole Width,4
Others,8911,4397,Direction,4
Others,8911,4397,Weight Loss,4
Others,8911,4397,Gap Size Distribution,4
Others,8911,4397,Discharge Power,4
Others,8911,4397,Threshold Electric Potential Difference,4
Others,8911,4397,Number of Microdischarges,4
Others,8911,4397,Intensity of Microdischarges,4
Others,8911,4397,C–V Curve Shift,3
Others,8911,4397,2DEG Concentration,3
Others,8911,4397,Misalignment Angle,3
Others,8911,4397,Ratio of Gap Width Change to Low-frequency end shift,3
Others,8911,4397,Coverage,3
Others,8911,4397,Probing Depth,3
Others,8911,4397,Fowler-Nordheim Barrier Height,3
Others,8911,4397,Frequency Spectrum Range,3
Others,8911,4397,Tilted Magnetic Field,3
Others,8911,4397,Tilt Parameter,3
Others,8911,4397,Hall Coefficient,3
Others,8911,4397,Number,3
Others,8911,4397,Monostatic RCS Reduction,3
Others,8911,4397,Pyroelectric Figure of Merit for Detectivity,3
Others,8911,4397,Average Distance of 2DEG from Interface,3
Others,8911,4397,Potential Energy,3
Others,8911,4397,Band Offset,3
Others,8911,4397,Wave Function,3
Others,8911,4397,Lattice planes,3
Others,8911,4397,Patterned metal thickness,3
Others,8911,4397,Leakage Current Density vs. Temperature,3
Others,8911,4397,Enthalpy of Fusion,3
Others,8911,4397,Time-resolved reflectivity,3
Others,8911,4397,Time-resolved transmissivity,3
Others,8911,4397,Time for reflectivity decay onset,3
Others,8911,4397,Time for transmissivity minimum,3
Others,8911,4397,AlN interlayer thickness,3
Others,8911,4397,Deposition Pressure,3
Others,8911,4397,SiH4 flow rate,3
Others,8911,4397,N2O flow rate,3
Others,8911,4397,NH3 flow rate,3
Others,8911,4397,Thickness of Al layer,3
Others,8911,4397,Gate capacitance per unit area,3
Others,8911,4397,Current collapse percentage,3
Others,8911,4397,Hole Period,3
Others,8911,4397,Active Region Structure,3
Others,8911,4397,Normalized Spectral Response,3
Others,8911,4397,PL peak intensity,3
Others,8911,4397,PL signal decrease,3
Others,8911,4397,Buckling Structure,3
Others,8911,4397,Critical Thickness,3
Others,8911,4397,Built-in Electric Field,3
Others,8911,4397,Critical Grain Radius,3
Others,8911,4397,Area Fraction,3
Others,8911,4397,Steady-state Hf Coverage Rate,3
Others,8911,4397,Interface Passivation,3
Others,8911,4397,Presence of interface states/traps,3
Others,8911,4397,Maximum IDS,3
Others,8911,4397,Two-terminal gate-drain breakdown voltage,3
Others,8911,4397,Voltage Distribution,3
Others,8911,4397,Partial Discharge Pattern,3
Others,8911,4397,Surface Treatment,3
Others,8911,4397,Thermal Behavior,3
Others,8911,4397,Interfacial Failure after Indentation,3
Others,8911,4397,Calculated Thermal Stress,3
Others,8911,4397,Oscillator Strengths,3
Others,8911,4397,Peak Transmittance,3
Others,8911,4397,Viewing Angle,3
Others,8911,4397,Dipole Antenna,3
Others,8911,4397,Maximum Front-to-Back Ratio (FBR),3
Others,8911,4397,Resonant Distance (h),3
Others,8911,4397,Hall Effect,3
Others,8911,4397,Electron Trajectory Divergence,3
Others,8911,4397,Gap between posts,3
Others,8911,4397,Height above ground,3
Others,8911,4397,Measured Insertion Loss,3
Others,8911,4397,Overlap with Schottky contact,3
Others,8911,4397,Sample Geometry,3
Others,8911,4397,Lamé constants,3
Others,8911,4397,Edge Correction Factor,3
Others,8911,4397,Beta Factor,3
Others,8911,4397,Role in experiment,3
Others,8911,4397,Reﬂectivity Spectrum,3
Others,8911,4397,Photomodulated Thermal Emission Spectrum,3
Others,8911,4397,Depletion Width,3
Others,8911,4397,Maximum Drive Current,3
Others,8911,4397,Electrical Conduction Type,3
Others,8911,4397,Effective Parameter,3
Others,8911,4397,Epitaxial layer composition,3
Others,8911,4397,Intensity Reflection Coefficient,3
Others,8911,4397,Kerr Rotation Angle,3
Others,8911,4397,Pinch-off Characteristics,3
Others,8911,4397,Switch-like Feature,3
Others,8911,4397,Number of Profile Peaks,3
Others,8911,4397,Profile Depth Parameter,3
Others,8911,4397,Profile Width Parameter,3
Others,8911,4397,Permittivity Profile Shape,3
Others,8911,4397,Band Gap Depth,3
Others,8911,4397,Angular Dependence of Band Gaps,3
Others,8911,4397,Polarization Dependence of Band Gaps,3
Others,8911,4397,Leakage Current-Voltage characteristics,3
Others,8911,4397,Auger Depth Profile,3
Others,8911,4397,Quantum-Mechanical Correlation Factor,3
Others,8911,4397,Parameter j,3
Others,8911,4397,Brillouin Zone,3
Others,8911,4397,Surface Conductivity,3
Others,8911,4397,Equivalent Permittivity,3
Others,8911,4397,Bias Voltage,3
Others,8911,4397,Slope Angle,3
Others,8911,4397,Presence/Absence of Sub-oxide Peak,3
Others,8911,4397,Transmittance Spectrum,3
Others,8911,4397,Number of Flat Bands,3
Others,8911,4397,Nonlinearity Parameter,3
Others,8911,4397,Note,3
Others,8911,4397,Energy Loss Spectrum,3
Others,8911,4397,Well width,3
Others,8911,4397,Spacer distance,3
Others,8911,4397,Photoresistivity,3
Others,8911,4397,Asymptotic behavior,3
Others,8911,4397,Characteristic frequency,3
Others,8911,4397,Negative Magnetoresistance,3
Others,8911,4397,Carbon Film Uniformity,3
Others,8911,4397,Interplanar Spacing,3
Others,8911,4397,DC Resistance,3
Others,8911,4397,Maximum Eye Opening,3
Others,8911,4397,Optical Properties,3
Others,8911,4397,Surface Layer Void Fraction,3
Others,8911,4397,Number of Removed Hydrogen Atoms,3
Others,8911,4397,Number of Confined Electrons,3
Others,8911,4397,Center-to-Center Distance,3
Others,8911,4397,Number of HfO2 Cycles,3
Others,8911,4397,Number of Al2O3 Cycles,3
Others,8911,4397,Hydrogen Content,3
Others,8911,4397,Aluminum Nitride Formation,3
Others,8911,4397,Free Volume,3
Others,8911,4397,Corona Resistance,3
Others,8911,4397,Charge State,3
Others,8911,4397,Defect Passivation,3
Others,8911,4397,Density of States Broadening due to Disorder,3
Others,8911,4397,Phase Content,3
Others,8911,4397,Material Density,3
Others,8911,4397,Hf chemical state,3
Others,8911,4397,Dominant Loss Mechanism,3
Others,8911,4397,Interface bonding changes,3
Others,8911,4397,Shape Change Indication,3
Others,8911,4397,Longitudinal Strain,3
Others,8911,4397,Radial Strain,3
Others,8911,4397,CTR Peak Broadening,3
Others,8911,4397,Cut-off Frequency for Power Gain,3
Others,8911,4397,2DEG carrier density,3
Others,8911,4397,Ga content,3
Others,8911,4397,IIP3,3
Others,8911,4397,IMD3,3
Others,8911,4397,Recovery Strength,3
Others,8911,4397,Magnetostriction,3
Others,8911,4397,Bead Size,3
Others,8911,4397,Total Charge Transferred by Microdischarges per Half Cycle,3
Others,8911,4397,Decomposition Rate Constant,3
Others,8911,4397,O1s Binding Energy,3
Others,8911,4397,Two-terminal current density,3
Others,8911,4397,Reflection Bandwidth,3
Others,8911,4397,Diffusion Barrier Performance,3
Others,8911,4397,Subband Energies,3
Others,8911,4397,Carrier Separation Measurement I–V Characteristics,3
Others,8911,4397,Broadening Parameter,3
Others,8911,4397,Noise Resistance,3
Others,8911,4397,Effect of Number of Grafted Branches on Band Gap Width,3
Others,8911,4397,As 3d5/2 Shallow Core Level,3
Others,8911,4397,Interfacial Charge Density,3
Others,8911,4397,Structure of NRD guide bend,3
Others,8911,4397,Bend Angle,3
Others,8911,4397,Placement,3
Others,8911,4397,Dynamic RON/RDC ratio,3
Others,8911,4397,Fluorine Charge Sheet Density,3
Others,8911,4397,Optical Microscopy Image,3
Others,8911,4397,Role in Leakage,3
Others,8911,4397,Plasma Cut-off Frequency,3
Others,8911,4397,Reflection Amplitude,3
Others,8911,4397,Angle,3
Others,8911,4397,Critical VDS Value for IG Degradation Onset,3
Others,8911,4397,Optical Thickness,3
Others,8911,4397,Insulator total thickness,3
Others,8911,4397,Physical separation,3
Others,8911,4397,GaAs/SiO2 interface layer,3
Others,8911,4397,Selectivity,3
Others,8911,4397,Coverage of Visible Light Range by OBG,3
Others,8911,4397,Misfit Dislocation Spacing,3
Others,8911,4397,Surface Morphology (GaSb),3
Others,8911,4397,Surface Roughness (GaSb RMS),3
Others,8911,4397,Separation,3
Others,8911,4397,Crystalline Fraction,3
Others,8911,4397,Polarity,3
Others,8911,4397,Presence of V-shaped Inversion Domains,3
Others,8911,4397,Raman Spectrum,3
Others,8911,4397,Band Order at Γ point,3
Others,8911,4397,Size of Complete PBG,3
Others,8911,4397,Number of Wells,3
Others,8911,4397,Net Doping,3
Others,8911,4397,Gate Length (Lch),3
Others,8911,4397,Defects (Secondary Phase Inclusions),3
Others,8911,4397,Intrinsic Breakdown Field,3
Others,8911,4397,Energy Storage Density,3
Others,8911,4397,Trigger Gap Distance,3
Others,8911,4397,Chirality Factor,3
Others,8911,4397,Propagation Direction,3
Others,8911,4397,Incident Medium,3
Others,8911,4397,Outgoing Medium,3
Others,8911,4397,Gate Lever Arm,3
Others,8911,4397,Ga-oxide Composition Ratio,3
Others,8911,4397,Fermi-level Unpinning,3
Others,8911,4397,SPP Resonance Energy,3
Others,8911,4397,Dielectric Component Form,3
Others,8911,4397,Gate turn-on voltage,3
Others,8911,4397,Transition Voltage Width,3
Others,8911,4397,1/f Noise Spectra Density,3
Others,8911,4397,Temperature Dependent Breakdown Voltage Slope,3
Others,8911,4397,Temperature Dependent Normalized Maximum Ids Slope,3
Others,8911,4397,Deposition Condition,3
Others,8911,4397,Element profiles,3
Others,8911,4397,Ni/Al2O3 interaction,3
Others,8911,4397,Short-circuit Current (Isc),3
Others,8911,4397,Open-circuit Voltage (Voc),3
Others,8911,4397,Effective length and width of the sensor,3
Others,8911,4397,PBG array dimensions,3
Others,8911,4397,Microfluidic channel dimensions,3
Others,8911,4397,Film composition,3
Others,8911,4397,Intrinsic Gate-to-Source Capacitance,3
Others,8911,4397,Intrinsic Gate-to-Drain Resistance,3
Others,8911,4397,Intrinsic Gate-to-Source Resistance,3
Others,8911,4397,Phase Transition Temperature,3
Others,8911,4397,Entropy Change,3
Others,8911,4397,S21 parameter,3
Others,8911,4397,Near-field Electromagnetic Energy Density,3
Others,8911,4397,Normalized Resonance Spectral Bandwidth,3
Others,8911,4397,Density Autocorrelation Function,3
Others,8911,4397,Packing Fraction of Original Sphere Packing,3
Others,8911,4397,Tetrahedral Order Parameter,3
Others,8911,4397,Quantum Well Thickness,3
Others,8911,4397,MIRO Frequency,3
Others,8911,4397,Fixed Oxide Interfacial Charge,3
Others,8911,4397,Bulk Fermi Potential,3
Others,8911,4397,DC Transfer Characteristics,3
Others,8911,4397,Variation of Threshold Voltage,3
Others,8911,4397,Barrier Composition,3
Others,8911,4397,Dopant Distribution,3
Others,8911,4397,Dopant Presence,3
Others,8911,4397,Infrared Absorption Peaks,3
Others,8911,4397,RLP Position,3
Others,8911,4397,AlGaN (0002) peak position,3
Others,8911,4397,Optical Property (PL Intensity),3
Others,8911,4397,Interface Polarization Charge,3
Others,8911,4397,Subcutaneous Oxidation Prevention,3
Others,8911,4397,Vias Radius,3
Others,8911,4397,Power Level,3
Others,8911,4397,Microwave Reflection Attenuation,3
Others,8911,4397,Distance between two gates (LGG),3
Others,8911,4397,Carrier Mobility vs. Carrier Density,3
Others,8911,4397,DIBL,3
Others,8911,4397,Etch Selectivity,3
Others,8911,4397,Substrate Doping Density,3
Others,8911,4397,Orientation and Offcut,3
Others,8911,4397,Shrinkage,3
Others,8911,4397,Imaginary Part of Propagation Constant,3
Others,8911,4397,Order Parameter,3
Others,8911,4397,Surface Fermi Level,3
Others,8911,4397,Bulk Fermi Level,3
Others,8911,4397,Interface Layer Thickness,3
Others,8911,4397,Interface Layer Sheet Carrier Concentration,3
Others,8911,4397,Layer Structure Model,3
Others,8911,4397,Activation Energy for In Diffusion through ZrO2,3
Others,8911,4397,Amount of Small Particles,3
Others,8911,4397,Tunneling Measurement Capability,3
Others,8911,4397,Transmission Attenuation Difference (S21 vs S31),3
Others,8911,4397,Band Structures and CPBGs/OBGs,3
Others,8911,4397,Polarization Saturation,3
Others,8911,4397,Interface Clarity,3
Others,8911,4397,Presence of Interfacial Voids,3
Others,8911,4397,Temperature at Top Surface,3
Others,8911,4397,UV Photo-Responsive Current Density,3
Others,8911,4397,Photo-to-Dark Current Ratio,3
Others,8911,4397,Spectral Photo-Responsivity,3
Others,8911,4397,Low-Frequency Noise Spectral Density,3
Others,8911,4397,Contact Type,3
Others,8911,4397,Location,3
Others,8911,4397,Nonlinear Coupling Parameter,3
Others,8911,4397,Performance Metrics,3
Others,8911,4397,Optical Confinement Factor in QWs,3
Others,8911,4397,Base Width,3
Others,8911,4397,Threshold Current Density,3
Others,8911,4397,Lasing Wavelength,3
Others,8911,4397,Current Gain,3
Others,8911,4397,Near-Field Pattern,3
Others,8911,4397,Optimized Material Distribution Function γ,3
Others,8911,4397,Initial Material Distribution Function γ0,3
Others,8911,4397,DC Resistivity,3
Others,8911,4397,Temperature Distribution,3
Others,8911,4397,Spill-over Voltage,3
Others,8911,4397,Density of Trapped Electrons,3
Others,8911,4397,Agreement between theoretical and experimental ε₁(ω) and ε₂(ω),3
Others,8911,4397,Focusing Phenomenon,3
Others,8911,4397,Average Diameter,3
Others,8911,4397,Baking Unit Top-Cover Condition,3
Others,8911,4397,Penetration Depth,3
Others,8911,4397,Sample Temperature,3
Others,8911,4397,Rate of Ga outdiffusion,3
Others,8911,4397,Stacking Periodicity,3
Others,8911,4397,As Diffusion,3
Others,8911,4397,State,3
Others,8911,4397,Effective charge,3
Others,8911,4397,Estimated bulk electron concentration,3
Others,8911,4397,Released Charge,3
Others,8911,4397,Failure Location,3
Others,8911,4397,Composition/Load Rate,3
Others,8911,4397,Diamond coverage on side walls,3
Others,8911,4397,Nucleation efficiency in Z-depth,3
Others,8911,4397,Evolutionary Algorithm Representation Type,3
Others,8911,4397,RDS(ON) variation,3
Others,8911,4397,Optical Constants,3
Others,8911,4397,Volume Content in Resin,3
Others,8911,4397,Fabrication Quality,3
Others,8911,4397,Aspect Ratio of Rods,3
Others,8911,4397,Radius-to-period ratio,3
Others,8911,4397,Number of etched level-1 Koch fractal hexagonal cells,3
Others,8911,4397,Length of the microstrip line,3
Others,8911,4397,Width of the conductor strip,3
Others,8911,4397,Average ripple of S11,3
Others,8911,4397,Radiation Losses,3
Others,8911,4397,Antireflection Coating Reflectance,3
Others,8911,4397,Phase-Matching QPM Period,3
Others,8911,4397,Trace Domain Simulation,3
Others,8911,4397,Emissive Peak Frequency,3
Others,8911,4397,Normalized RON,3
Others,8911,4397,Acceptor Concentration,3
Others,8911,4397,Membrane Voltage Loss,3
Others,8911,4397,Gate Leakage Current-Voltage Characteristics After Stress,3
Others,8911,4397,Flatband Voltage Shift After Stress,3
Others,8911,4397,Threshold Field,3
Others,8911,4397,Threshold Bandwidth,3
Others,8911,4397,Usage,3
Others,8911,4397,Inductance,3
Others,8911,4397,Energy,3
Others,8911,4397,Laser-Induced Damage Morphology,3
Others,8911,4397,Mode Density,3
Others,8911,4397,Initial powder size,3
Others,8911,4397,Size in the material structure,3
Others,8911,4397,Formation,3
Others,8911,4397,Interlayer Composition and Distribution,3
Others,8911,4397,Scandium Concentration,3
Others,8911,4397,Base Length of Pyramids,3
Others,8911,4397,Number of Pyramids per Side,3
Others,8911,4397,Pyramid Spacing,3
Others,8911,4397,Departure from Nominal Dimension,3
Others,8911,4397,Transparence,3
Others,8911,4397,Oxygen Concentration,3
Others,8911,4397,Lattice Relaxation,3
Others,8911,4397,Cap Layer Composition,3
Others,8911,4397,Magnetic field solution form,3
Others,8911,4397,Shielding Effect,3
Others,8911,4397,Irregular Reflectance,3
Others,8911,4397,Top Valence Band Width,3
Others,8911,4397,Repeatability,3
Others,8911,4397,Inter-filament Distance,3
Others,8911,4397,Filament Diameter,3
Others,8911,4397,Bandgap Frequency Range,3
