cluster_id,cluster_total_frequency,member_count,property,count
7590,18,11,Presence of Free Exciton A,3
7591,18,11,XPS Zn 2p3/2 Peak Intensity,2
7592,18,11,Plasmonic Modes,7
7593,18,11,N–H Stretching Mode,3
7594,18,11,Polarization-dependent Absorption,1
7595,18,11,Transient Absorption Dynamics (Bleach Recovery Lifetime),3
7596,18,11,Waveguiding mechanism,1
7597,18,10,Photoluminescence (PL) - Near-band-edge Emission,1
7598,18,10,n+ Layer Thickness,4
7599,18,10,Layer Surface Morphology,7
7600,18,10,Slow Relaxation Time Constant,4
7601,18,10,(D0X) Peak Energy,3
7602,18,10,Photocurrent Uniformity,2
7603,18,10,Background Current,5
7604,18,10,Wire Diameter,4
7605,18,10,Ground state structure,1
7606,18,10,High-magnification Morphology,1
7607,18,10,Field Effect Behavior,2
7608,18,10,Crystal Structure (CdS),1
7609,18,10,Presence of Trapping Centers,1
7610,18,9,Photoluminescence (PL) - Band-gap emission,2
7611,18,9,Ga/([In]+[Ga]) Ratio,2
7612,18,9,"Near Band Gap Donor-Bound Exciton (D0,X) Emission Peak",4
7613,18,9,Misfit Dislocation Average Spacing,1
7614,18,9,Photocurrent under Illumination,3
7615,18,9,Dark current density-voltage (Jd-V) characteristics,3
7616,18,9,Absorption Coefficient in Visible Region,4
7617,18,9,GaN Cap Thickness,1
7618,18,9,Defect-related Emission Peak Energy,6
7619,18,9,Negative Magneto-Photoconductivity,5
7620,18,9,Atomic O concentration,4
7621,18,9,Emission Wavelength Shift with Current,6
7622,18,9,Intensity Modulation,6
7623,18,9,TPV system efficiency,1
7624,18,9,Dominant Acceptor,5
7625,18,9,Index Modulation,5
7626,18,9,Mn Mole Fraction,1
7627,18,9,Slow Axis Divergence,8
7628,18,9,Mask structure,5
7629,18,9,Surface doping level,2
7630,18,9,Section Lengths,6
7631,18,9,Fano Resonances,4
7632,18,8,Morphology (RMS roughness),4
7633,18,8,Barrier Layer Thickness (Lb),5
7634,18,8,Neutral donor bound exciton transition energy (D0X),2
7635,18,8,Microstructure (Grain Size),8
7636,18,8,PL Peak Half-Width,3
7637,18,8,EL Emission Wavelength Range,5
7638,18,8,Phase Purity and Crystalline Quality,1
7639,18,8,Optical Constant (Complex Refractive Index),6
7640,18,8,Lateral Growth Structures,9
7641,18,8,Surface roughness (peak-to-valley),1
7642,18,8,Strain Application,11
7643,18,8,Average extinction coefficient k,4
7644,18,8,Depth Profile of Carrier Concentration,1
7645,18,8,PL FWHM (Near Band Edge),1
7646,18,8,C=O Stretching,3
7647,18,8,O 1s XPS peak related to oxygen vacancies,3
7648,18,8,Reciprocal Lattice Map,7
7649,18,8,UV Transparency,10
7650,18,8,Diffusion Temperature,8
7651,18,8,Carrier Trapping,7
7652,18,8,Effective Illumination Area,6
7653,18,8,Response Time (UV on),1
7654,18,8,Photoexcitation Characteristics,5
7655,18,8,Two-photon interference visibility,4
7656,18,8,Vacuum gap,1
7657,18,8,IR Signal Intensity,5
7658,18,8,UV–vis Spectrophotometer,1
7659,18,8,Noise (rms),1
7660,18,8,Photoluminescence LO Phonon Replicas,3
7661,18,8,Tail States Parameters (E0V),3
7662,18,8,Power in Central Lobe,8
7663,18,7,Raman E2g Mode FWHM,2
7664,18,7,Si:H Bonding Configuration,6
7665,18,7,Photocurrent vs Power Density Relationship,1
7666,18,7,Light absorption onset,4
7667,18,7,Raman 2D-band,2
7668,18,7,Optical Absorbance/Transmittance,3
7669,18,7,Exciton Emission Line Width,6
7670,18,7,Peak Wavelength Shift with Current,8
7671,18,7,"Carrier Relaxation Time Constant (Fast, τ1)",2
7672,18,7,InAs Mole Fraction (x),6
7673,18,7,FTIR Spectroscopy Features,7
7674,18,7,X-ray Diffraction Spectrum,7
7675,18,7,Near-field Width,1
7676,18,7,Tilted view Morphology,3
7677,18,7,Equivalent Input Noise Current,10
7678,18,7,Satellite Peak Intensity Distribution,4
7679,18,7,Spontaneous Emission Coupling Factor (β),6
7680,18,7,Photoluminescence (PL) Blueshift (BS),6
7681,18,7,Dislocation Network,10
7682,18,7,Surface Strain,7
7683,18,7,Photo-current Response,1
7684,18,7,Average Reflectance vs. Angle,11
7685,18,7,Surface Anisotropy,8
7686,18,7,Self-pulsation Frequency,1
7687,18,7,Form of potential,7
7688,18,7,Defect band,2
7689,18,7,RhB Degradation,7
7690,18,7,Lux-ampere Characteristic,2
7691,18,7,SPV transient,2
7692,18,7,Arsenic (As) doping concentration,6
7693,18,7,Average electron energy,2
7694,18,7,Dispersion curves,1
7695,18,7,Center conductor width,1
7696,18,7,Specific Contact Resistivity (ρc),2
7697,18,7,Tube wall thickness,1
7698,18,7,Charge Carrier Mobility (Hole),4
7699,18,7,Ga-Ga In-plane Distance,2
7700,18,7,Base-Collector Breakdown Voltage,3
7701,18,7,Secondary Phases or Atomic Clusters,6
7702,18,7,Dark-Current-Limited Detectivity,3
7703,18,7,Two-Terminal Resistance,1
7704,18,7,Charge Separated State Lifetime,1
7705,18,7,Ellipsometric Spectra,1
7706,18,7,Direct/Indirect Gap,1
7707,18,7,Catalyst,7
7708,18,7,Outer Ring Radius,7
7709,18,7,Presence of Metallic Indium,6
7710,18,6,Band Emission Peak Energy,5
7711,18,6,Majority-carrier Concentration,5
7712,18,6,Imaginary (ε₂) Part of Dielectric Constant,2
7713,18,6,UV-Vis Absorption λmax,8
7714,18,6,Raman Shift Difference,8
7715,18,6,Laser Emission Peak,10
7716,18,6,PL Excitation Wavelength,2
7717,18,6,Average Fluorescence Decay Time,5
7718,18,6,Maximum Molar Extinction Coefficient,10
7719,18,6,Piezoelectric Output Voltage Response,8
7720,18,6,Low-frequency noise spectra,3
7721,18,6,Second-order Susceptibility,1
7722,18,6,Contact Layer Material,7
7723,18,6,Elastic Compliance Constant,4
7724,18,6,Average Emission Lifetime,6
7725,18,6,Net Modal Gain Coefficient,5
7726,18,6,Free Exciton,2
7727,18,6,Coherently Scattering Region size,4
7728,18,6,Absorbed power,3
7729,18,6,UC Emission Intensity,11
7730,18,6,SHG Emission Wavelength,10
7731,18,6,FET mobility,2
7732,18,6,Conduction Band Dispersion,6
7733,18,6,Contact width,2
7734,18,6,Surface Reaction Rate Constant,11
7735,18,6,Etched Sidewall Morphology,10
7736,18,6,Channel Bandwidth,9
7737,18,6,Accelerating Voltage,9
7738,18,6,Electrode pattern,2
7739,18,6,Miniband formation,9
7740,18,6,N2 Flow Rate,9
7741,18,6,Homoepitaxial growth,2
7742,18,6,Interface position,6
7743,18,6,Caspase-3 activity,7
7744,18,6,SiH4 Flow Rate,7
7745,18,6,Surface Dipole,6
7746,18,6,Spectral Response FWHM,6
7747,18,6,β-factor,6
7748,18,6,Spectral separation,5
7749,18,6,Conduction Band Tail Width,4
7750,18,6,Differential Resistance of the Space-Charge Region (RSCR),4
7751,18,6,Flatband Voltage Hysteresis,4
7752,18,6,Charge Neutrality Level,9
7753,18,6,Scaling exponent,3
7754,18,6,Presence of defect band in PL spectrum,6
7755,18,6,Diode Series Resistance,9
7756,18,6,Electron-Energy Loss Peak,3
7757,18,6,Built-in Electric Field Effect,3
7758,18,6,Electrochemical Capacitance,12
7759,18,6,Bulk Heterojunction Solar Cell Performance,8
7760,18,6,Impulse Response (Full Width at Half Maximum - FWHM),4
7761,18,6,Capture Rate,8
7762,18,6,Predominant Residual Donors,5
7763,18,6,Array Patterning,2
7764,18,6,Recovery Time Constants,1
7765,18,6,Maximum Current Gain,13
7766,18,6,Defect Detection Capability,9
7767,18,5,X-ray diffraction satellite peaks,5
7768,18,5,Main QD PL Emission Peak Energy,10
7769,18,5,Valence Band (VB) Potential,8
7770,18,5,CL Intensity Distribution,8
7771,18,5,Long wavelength threshold,14
7772,18,5,Lattice Mismatch with Si,12
7773,18,5,Growth Rate Enhancement Factor,9
7774,18,5,Average Inner Diameter,3
7775,18,5,Photocurrent direction,1
7776,18,5,Lateral overgrowth width,6
7777,18,5,FET Hole Mobility,10
7778,18,5,Scattering Spectrum,6
7779,18,5,Emission Output Power,6
7780,18,5,Light resistance,10
7781,18,5,Size and Spacing,9
7782,18,5,Thermionic Emission Current Density,13
7783,18,5,Power Dependence of PL,1
7784,18,5,Reflectivity bandwidth,1
7785,18,5,Hydrostatic deformation potential,2
7786,18,5,Electrically Active Concentration,8
7787,18,5,Structural distortions,2
7788,18,5,Twin structure,2
7789,18,5,Plasma potential,1
7790,18,5,Rib Width,12
7791,18,5,Presence and integrity,1
7792,18,5,Gain section length,1
7793,18,5,NW Density,11
7794,18,5,Average density,1
7795,18,5,Upconversion Efficiency,10
7796,18,5,Unloaded Q Factor,10
7797,18,5,Pulse Delay,10
7798,18,5,Optical matrix element,2
7799,18,5,Oxidation Level,9
7800,18,5,Magnetic ground state,4
7801,18,5,Composition parameter,8
7802,18,5,Neel Temperature,6
7803,18,5,Absorber Temperature,8
7804,18,5,Electron Binding Energy,8
7805,18,5,Synthesis Conditions,8
7806,18,5,Mobile charge density,5
7807,18,5,Lateral Structure,5
7808,18,5,Peak Potential Difference,9
7809,18,5,CBM position,8
7810,18,5,Photoinduced anomalous Hall conductivity,10
7811,18,5,PC Peak Energy,10
7812,18,5,Current Gain (β),13
7813,18,5,Inhibition,11
7814,18,5,Effective concentration,7
7815,18,5,Polymer type,2
7816,18,4,Visible Absorption,10
7817,18,4,I-V Characteristic Current,8
7818,18,4,Grain Growth,14
7819,18,4,Decay Time Response,6
7820,18,4,Capacitance-Voltage profile,1
7821,18,4,FT-IR Absorption Peak (O-H Stretching),8
7822,18,4,"Reorganization Energy (Hole, λh)",9
7823,18,4,PV efficiency,4
7824,18,4,Passivation Quality,13
7825,18,4,Surface Potential Barrier,13
7826,18,4,Photocatalytic Rate Coefficient,8
7827,18,4,Charge Transfer Dynamics,11
7828,18,4,Refractive Index Step,14
7829,18,4,Fill Factor (DSSC),2
7830,18,4,Cracking Behavior,11
7831,18,4,Fluorescence Recovery,15
7832,18,4,Ion Current Density,15
7833,18,4,Thermal Emission,15
7834,18,4,Characteristic Decay Time,4
7835,18,4,Imaginary Part of Optical Conductivity,13
7836,18,4,Channel electron mobility,5
7837,18,4,Screw TDD,13
7838,18,4,Crystalline Thickness,8
7839,18,4,Carrier drift velocity,4
7840,18,4,Crater Depth,14
7841,18,4,Calculated JSC from EQE,2
7842,18,4,FWHM (102),8
7843,18,4,Bandwidth-Efficiency Product,15
7844,18,4,Lateral Strain,15
7845,18,4,Integration Capacitance,15
7846,18,4,Implant Species,14
7847,18,4,Inherited Properties,13
7848,18,4,Electron Transport Layer,13
7849,18,4,Surface electric field,13
7850,18,4,Transmission probability,2
7851,18,4,Ipc/Idc Ratio,1
7852,18,4,Ga Oxidation State,12
7853,18,4,Pulse Response (FWHM),11
7854,18,4,Bandgap gradient,4
7855,18,4,Interfacial defects,5
7856,18,4,PIA spectrum,4
7857,18,4,Interface Configuration,11
7858,18,4,QB Thickness,10
7859,18,4,SCR width,6
7860,18,4,Bowing Curvature,10
7861,18,4,Polaron transition,9
7862,18,4,Nanowall Length,9
7863,18,4,Graphitization Degree,8
7864,18,4,Electron Transfer Resistance (Ret),8
7865,18,4,Nuclei Size,5
7866,18,4,Nitridation Efficiency,9
7867,18,4,Quantum Well Transition Energies,4
7868,18,4,Cr Doping Concentration,12
7869,18,4,Composition (Atomic Concentration),8
7870,18,4,Surface Band Structure,13
7871,18,4,Radical Concentrations,12
7872,18,4,Density of occupied states,5
7873,18,4,Hg Composition,13
7874,18,4,Te composition,2
7875,18,3,FWHM (002) peak,5
7876,18,3,Minority-Electron Diffusion Length,1
7877,18,3,Crystallinity improvement,1
7878,18,3,Crystal diameter,2
7879,18,3,Responsivity vs Bias Voltage,3
7880,18,3,Si Impurity Concentration,9
7881,18,3,ISB Absorption Line Width (FWHM),6
7882,18,3,Solar Cell PCE,14
7883,18,3,C-V Characteristic Shape,13
7884,18,3,Bulk Heterojunction Morphology,13
7885,18,3,Layer Electron Concentration,16
7886,18,3,Core Thickness,13
7887,18,3,Peak Drain Current,9
7888,18,3,Type & Resistivity,1
7889,18,3,Exciton,10
7890,18,3,Finger Dimensions,14
7891,18,3,Voids,16
7892,18,3,Thermal Capacitance,16
7893,18,3,Storage time,1
7894,18,3,Model parameters,1
7895,18,3,Inclination,16
7896,18,3,Capital cost,1
7897,18,3,Incident Flux,15
7898,18,3,Zn incorporation,2
7899,18,3,Electric Potential,15
7900,18,3,Redshift,14
7901,18,3,Current Increase,14
7902,18,3,Transfer Efficiency,13
7903,18,3,Interface bond length,3
7904,18,3,GaSb Molar Fraction,13
7905,18,3,Flow Pattern,12
7906,18,3,Franck-Condon Shift,11
7907,18,3,Drift Field,6
7908,18,3,HRTEM Image,10
7909,18,3,Initial Resistance,10
7910,18,3,Microdistortion tensor component,10
7911,18,3,Vertical ordering,8
7912,18,3,Amount Deposited,9
7913,18,3,Jsc Loss,9
7914,18,3,Attenuation Length,8
7915,18,3,Source Gas,8
7916,18,3,Molecular Orbital Distribution,7
7917,18,3,Mirror Composition,7
7918,18,3,ω-FWHM,12
7919,18,2,Optical Emission Peak Energy,16
7920,18,2,Raman LO Peak FWHM,11
7921,18,2,Band splitting,13
7922,18,2,Bond Length Alternation,16
7923,18,2,Local Vibrational Mode (LVM),16
7924,18,2,Indium Distribution,9
7925,18,2,Interfacial State Density,13
7926,18,2,Number of QD stacks,10
7927,18,2,Dot Size Distribution,17
7928,18,2,Conductivity Prefactor,16
7929,18,2,SL period (thickness),3
7930,18,2,Equivalent Capacitance,14
7931,18,2,Amperometric response,1
7932,18,2,Linear Relationship,17
7933,18,2,CTE,17
7934,18,2,Optical Crosstalk,17
7935,18,2,TFT Structure,17
7936,18,2,Directivity,17
7937,18,2,Surface Activity,17
7938,18,2,Reflactance,17
7939,18,2,Nominal power,1
7940,18,2,Surface State Peak Position,17
7941,18,2,Performance Ratio,17
7942,18,2,Energy difference between HOMO and ZnO CBM,17
7943,18,2,Gain Uniformity,16
7944,18,2,BPD Density,16
7945,18,2,Plane,16
7946,18,2,Power Splitting Ratio,16
7947,18,2,Surface Temperature Distribution,16
7948,18,2,X-ray Density,15
7949,18,2,Modulation Format,15
7950,18,2,Conductive coating,15
7951,18,2,Hall Factor,15
7952,18,2,rrec,3
7953,18,2,Faraday Efficiency,15
7954,18,2,Aggregate Structure,15
7955,18,2,Interaction mechanism,4
7956,18,2,Indium donor impurity concentration,14
7957,18,2,Loss function,6
7958,18,2,Acoustic deformation potential,6
7959,18,2,Average Electron Density,12
7960,18,2,Hardness (H),12
7961,18,2,Lens Type,11
7962,18,2,Residual β-phase hydride,11
7963,18,2,Extinction index,8
7964,17,14,Optimal Energy Band Gap,2
7965,17,13,Generation-recombination noise,1
7966,17,12,3 dB Small-Signal Bandwidth,3
7967,17,12,Slope Efficiency (per facet),1
7968,17,12,Absorption coefficient at 0.7 eV,5
7969,17,11,Dark Saturation Current (J0),2
7970,17,11,N–H Stretching Vibration,3
7971,17,11,Ground State Hole Energy,1
7972,17,11,Output Power Stability,6
7973,17,11,Presence of SiC Polytypes,4
7974,17,11,Wetting Layer Emission,2
7975,17,11,Sample Area,7
7976,17,10,Raman 2D-band peak,3
7977,17,10,Apparent Quantum Efficiency (QE),6
7978,17,10,Time-resolved PL Decay Shape,2
7979,17,10,Aluminium fraction,4
7980,17,10,Intraband Absorption Cross-Section,3
7981,17,10,Net Ionized Impurity Concentration,5
7982,17,10,PL Peak Blue-Shift,2
7983,17,10,THz Power Spectrum Peak Frequency,4
7984,17,10,PL spectral shift,1
7985,17,10,Pyramid Morphology,8
7986,17,10,Light Coupling,4
7987,17,10,Tunnel Junction Structure,5
7988,17,10,Spin–orbit splitting in valence band,2
7989,17,10,GaN Layer,2
7990,17,10,Presence of Phonon Sidebands,4
7991,17,10,Temperature Dependence of Raman Frequency,4
7992,17,10,Photograph of device,1
7993,17,10,Photoionization cross-section for electrons,1
7994,17,9,Photoluminescence (NBE emission peak),2
7995,17,9,Rocking Curve FWHM for 004 Bragg Peak,2
7996,17,9,Contact Transfer Resistance,3
7997,17,9,Exciton Ground State Energy Shift,8
7998,17,9,2DEG-related PL Peak Position,5
7999,17,9,Integrated EL Intensity Ratio,4
8000,17,9,Energy Band Position,2
8001,17,9,Emission source,3
8002,17,9,Color Coordinates (CIE),5
8003,17,9,Oxidation Peaks,5
8004,17,9,Optical Modes,6
8005,17,9,Reverse bias,1
8006,17,9,Growth monitoring,1
8007,17,9,Trap Emission Energy,6
8008,17,9,Defect density correlation,1
8009,17,9,Fluorescence Quenching of QDs,5
8010,17,9,Composition determination,4
8011,17,9,Mo−Mo(A) Bond Distance,4
8012,17,9,Emitter-Base Junction Area,6
8013,17,8,Density of Edge Threading Dislocations (ρedge),7
8014,17,8,PL Peak Energy (n=1 heavy-hole exciton),6
8015,17,8,SEM Cross-sectional Morphology,3
8016,17,8,Nonlinear Absorption Order,8
8017,17,8,Polarization of Light,7
8018,17,8,Effect of Temperature on Carrier Lifetime,1
8019,17,8,Presence related to emission,9
8020,17,8,Absorption Edge Blue Shift,1
8021,17,8,Exciton broadening,2
8022,17,8,Mosaic Structure - Twist Angle,2
8023,17,8,Oxygen chemical state,2
8024,17,8,Spectral dependence of photoionization cross-section,1
8025,17,8,Microwave loss,1
8026,17,8,X-ray Response,8
8027,17,8,Current modulation,2
8028,17,8,Hole localization,1
8029,17,8,Tandem Efficiency,6
8030,17,8,Thermal strain,2
8031,17,8,XRD Asymmetrical FWHM,4
8032,17,8,XPS Zn 2p3/2,3
8033,17,8,Core Crystal Structure,6
8034,17,8,GaN Nanowire Growth,3
8035,17,8,Antiphase Domains (APDs),1
8036,17,8,Interface Atomic Arrangement,3
8037,17,8,O 1s core level,2
8038,17,8,Radiated Power Fraction,6
8039,17,8,DBR Center Wavelength,2
8040,17,8,Lattice Constant (Cubic),1
8041,17,8,Presence of β-SiC nanocrystallites,4
8042,17,8,Induced Photopleochroism Coefficient,5
8043,17,7,EL Full-Width at Half Maximum (FWHM),1
8044,17,7,Raman E2g mode shift,2
8045,17,7,Photoluminescence wavelength shift,1
8046,17,7,Defect Luminescence Peak,5
8047,17,7,Activation Energy for Auger Recombination,4
8048,17,7,Photoluminescence line shape,6
8049,17,7,Index of refraction profile,2
8050,17,7,Uncompensated Acceptor Concentration,3
8051,17,7,PL band peak position shift,2
8052,17,7,Decomposition temperature range,6
8053,17,7,Reflectivity vs Wavelength,1
8054,17,7,Composition and Chemical States,4
8055,17,7,Minority-Electron Mobility,1
8056,17,7,Lattice Mismatch to InP Substrate,1
8057,17,7,Temperature Sensors,1
8058,17,7,Surface Roughness during Growth,1
8059,17,7,Drain I-V Characteristics,8
8060,17,7,AM1 Efficiency,9
8061,17,7,Spin Injection Efficiency,9
8062,17,7,Raman Crystallinity,9
8063,17,7,Presence of Pores,8
8064,17,7,Nuclei Density,8
8065,17,7,Maximum Stress,8
8066,17,7,Indium Segregation,6
8067,17,7,Spectral response (QE),6
8068,17,7,EL Efficiency,5
8069,17,7,Defect Mode Frequency,4
8070,17,7,Phosphorus Bound Exciton TO-phonon Replica,3
8071,17,7,Pseudomorphic nature,3
8072,17,7,Comparison with experimental data,1
8073,17,7,Out-of-Band Rejection,5
8074,17,7,DBR Periods,5
8075,17,7,Wavelength Spacing,11
8076,17,7,Void fraction at the outer surface,4
8077,17,6,"Direct bandgap energy (Eg, direct)",5
8078,17,6,Raman Scattering Cross-Section,8
8079,17,6,Exciton-phonon interaction,1
8080,17,6,Bulk Refractive Index Sensitivity,2
8081,17,6,Diffuse Reflection,7
8082,17,6,Overall Structure Schematic,9
8083,17,6,Absorption capability,1
8084,17,6,Cavity mode quality factor,3
8085,17,6,QW Emission Wavelength,6
8086,17,6,Interlayer Phonon Coupling,8
8087,17,6,Upconversion Luminescence Intensity,7
8088,17,6,12 K UV Emission Peak Energy,6
8089,17,6,Lateral Diffusion Coefficient,9
8090,17,6,XRD Reflections,7
8091,17,6,Height/Diameter Ratio,2
8092,17,6,Estimated InN mole fraction,9
8093,17,6,External cavity configuration,1
8094,17,6,Activation Efficiency of Mg,1
8095,17,6,Absorbance features,8
8096,17,6,Typical size,2
8097,17,6,V-defect typical size,1
8098,17,6,Time-integrated PL spectrum,5
8099,17,6,Nominal In Composition,10
8100,17,6,Band-to-Band Recombination Energy,5
8101,17,6,Photovoltage sign,1
8102,17,6,Elastic Anisotropy,8
8103,17,6,Breakdown Voltage (Vbr),6
8104,17,6,Leakage Current Activation Energy,2
8105,17,6,Distance from Surface,12
8106,17,6,CP2Mg flow rate,1
8107,17,6,Presence of CH bonds,1
8108,17,6,Oxygen Adsorption,10
8109,17,6,Dopant Presence,8
8110,17,6,Differential Transmission,8
8111,17,6,Lifetime Distribution,8
8112,17,6,Population Inversion,7
8113,17,6,Scattering Centers,7
8114,17,6,Antimicrobial Activity - Zone of Inhibition,7
8115,17,6,Lattice mismatch with CdTe,1
8116,17,6,Al Incorporation Efficiency,6
8117,17,6,Enthalpy of melting,6
8118,17,6,Sub-bandgap external quantum efficiency (EQE),6
8119,17,6,Spreading Resistance,5
8120,17,6,Lateral Domain Size,5
8121,17,6,Mound Height,5
8122,17,6,Interface Epitaxial Relation,6
8123,17,6,Band Tail,4
8124,17,6,Conductance Modulation,1
8125,17,6,PL Lines,6
8126,17,6,Average QD–QD spacing,8
8127,17,6,Full-Width at Half-Maximum (FWHM) of XRC,2
8128,17,6,CW Power,10
8129,17,5,Raman E2 (high) Mode FWHM,3
8130,17,5,First Peak of Absorbance Spectrum,7
8131,17,5,Band Gap (Eg2),5
8132,17,5,Internal Photoconductivity Sensitivity Efficiency,10
8133,17,5,Crystal Quality (FWHM - (0002) plane),4
8134,17,5,Bound Exciton Transitions,3
8135,17,5,Saturated Drain Current Density,9
8136,17,5,Low-Temperature PL Peak FWHM,6
8137,17,5,Fall Time of Photocurrent,3
8138,17,5,C–H Bond Presence,1
8139,17,5,Potential for Photovoltaic Application,2
8140,17,5,Ionization Threshold Energy,12
8141,17,5,Crystalline Mosaicity,10
8142,17,5,FWHM Temperature Dependence,5
8143,17,5,Electroluminescence output power,2
8144,17,5,Normalized Absorption,10
8145,17,5,Film Density / Microstructure,8
8146,17,5,C1s Peak Shift,10
8147,17,5,1H NMR Peak,3
8148,17,5,Presence of Pinholes,8
8149,17,5,Bandgap engineering,1
8150,17,5,Radiation Damage,11
8151,17,5,Negative magnetoresistance,2
8152,17,5,Real part of AC conductivity,3
8153,17,5,Island size during initial growth,12
8154,17,5,Initial Concentration,9
8155,17,5,Gap height,4
8156,17,5,Total Number of Absorbed Photons,2
8157,17,5,Temperature Dependence of Jth,12
8158,17,5,Shoulder Wavelength,12
8159,17,5,Al composition uniformity,1
8160,17,5,Defect Reduction,11
8161,17,5,Biaxial modulus,11
8162,17,5,Corner Frequency,11
8163,17,5,Cost-effectiveness,3
8164,17,5,STM Image,10
8165,17,5,Nonlinearity parameter,1
8166,17,5,Nitrogen Vacancies,9
8167,17,5,Number of Grains,9
8168,17,5,Tin concentration,3
8169,17,5,CM Efficiency,9
8170,17,5,Static On-Resistance,8
8171,17,5,Slope Angle,4
8172,17,5,Number of H atoms,8
8173,17,5,Room Temperature Emission,8
8174,17,5,Period Structure,8
8175,17,5,Presence of Ga oxides,8
8176,17,5,Surface Texturing,7
8177,17,5,Noise Equivalent Temperature Difference (NEΔT),5
8178,17,5,Facet Surface Roughness,7
8179,17,5,Count Rate,6
8180,17,5,µh/µe,6
8181,17,5,Disorder-Induced Gap States Density,5
8182,17,5,Wurtzite Structure,5
8183,17,5,Current Dependence Region,6
8184,17,5,Biasing Configuration,4
8185,17,5,Gamma Ray Response,5
8186,17,5,Capacitance Variation,8
8187,17,5,TSC Spectra,6
8188,17,5,Effective Albedo,9
8189,17,5,Optical-excitation spectrum,8
8190,17,5,Current spreading,3
8191,17,5,Crystal Structure Evolution,13
8192,17,4,Mean Square Surface Roughness,7
8193,17,4,Total Power Efficiency,10
8194,17,4,Short-circuit Current Ratio,10
8195,17,4,Absorption edge onset,9
8196,17,4,Overall Structural/Morphological Measurements,3
8197,17,4,Band edge wavelength,8
8198,17,4,In Mole Fraction (x),9
8199,17,4,Low-Temperature PL Wavelength,12
8200,17,4,Growth Stage,12
8201,17,4,ISB Absorption FWHM,9
8202,17,4,Peak Tunneling Current,11
8203,17,4,Growth dynamics,1
8204,17,4,Crystalline Peaks,6
8205,17,4,PL peak separation,4
8206,17,4,Modulated photocurrent,4
8207,17,4,Energy-band bending,1
8208,17,4,Etched Feature Profile,12
8209,17,4,Stretched Exponent,5
8210,17,4,Piezoresistive effect,5
8211,17,4,Rashba Coupling Constant,1
8212,17,4,Interface Band Alignment,7
8213,17,4,Stress Level,10
8214,17,4,Duration of Desorption Step,9
8215,17,4,Surface Particles/Features,12
8216,17,4,Laser Operating Temperature,1
8217,17,4,CdS Deposition,12
8218,17,4,Detector Responsivity,14
8219,17,4,Loss Mechanism,14
8220,17,4,Delamination,13
8221,17,4,Alloy concentration,2
8222,17,4,Simulation Box Dimensions,12
8223,17,4,Cycle Life,11
8224,17,4,PL signal,4
8225,17,4,Transition Density Matrix (TDM),11
8226,17,4,Molar Flow Rate,11
8227,17,4,Maximum modal gain,1
8228,17,4,Substrate Coverage,9
8229,17,4,Growth Sequence,9
8230,17,4,Wavenumber,9
8231,17,4,Cobalt content,6
8232,17,4,Resistance change upon H2 exposure,8
8233,17,4,Equilibrium constant,8
8234,17,4,EL Peak,5
8235,17,4,Sticking probability,8
8236,17,4,PR Spectra Features,7
8237,17,4,Total spin,6
8238,17,4,PL blinking behavior,1
8239,17,4,Roughness Evolution Trend,7
8240,17,4,Density/Structure,10
8241,17,4,Tm-related emission,8
8242,17,4,Optical Quality Indicator,12
8243,17,4,Packing,8
8244,17,4,Growth Front Profile Roughness,1
8245,17,4,Charge Neutrality Point,14
8246,17,3,Singlet Exciton Lifetime,11
8247,17,3,XRD Full Width at Half Maximum,14
8248,17,3,Imaginary Part of Dielectric Permittivity,4
8249,17,3,Maximum Transconductance (gm),9
8250,17,3,Raman features,4
8251,17,3,In-Plane Compressive Stress,2
8252,17,3,Growth Regime Transition,15
8253,17,3,Infrared emission intensity,1
8254,17,3,Lattice mismatch with substrate,5
8255,17,3,Nonlinear Refraction,9
8256,17,3,Bonding Quality,13
8257,17,3,Electron Transfer Efficiency,11
8258,17,3,Role in Fabrication,11
8259,17,3,Front Contact Barrier Height,9
8260,17,3,Zero-field spin-splitting energy,6
8261,17,3,Thickness (Ni),9
8262,17,3,Strained a-lattice parameter,8
8263,17,3,Hole concentration in active region,4
8264,17,3,Interplanar Crystal Spacing,5
8265,17,3,Array Geometry,14
8266,17,3,Vibrational Properties,15
8267,17,3,Ablation Mechanism,14
8268,17,3,Electroactive Surface Area,11
8269,17,3,Spontaneous Emission Efficiency,15
8270,17,3,Laser Fluence,15
8271,17,3,Saturation Polarization,9
8272,17,3,Presence of Mg,15
8273,17,3,RTA Treatment,15
8274,17,3,Multiplication layer thickness,1
8275,17,3,Impurity profile,1
8276,17,3,Pattern Depth,14
8277,17,3,Structure height,1
8278,17,3,Island Aspect Ratio,14
8279,17,3,Reverse recovery time,2
8280,17,3,Diamond nucleation density,2
8281,17,3,Solar Blindness,13
8282,17,3,Spectral Distribution,13
8283,17,3,PEC Current Density,13
8284,17,3,Subband Structure,12
8285,17,3,Number of Cycles,12
8286,17,3,Glass Coefficient,12
8287,17,3,Mask Integrity,12
8288,17,3,Wind Speed,12
8289,17,3,In vitro CdSe-QD formation,12
8290,17,3,2D band position,5
8291,17,3,IUV/Idark Ratio,11
8292,17,3,Border traps,4
8293,17,3,Photocatalytic Decolorization,10
8294,17,3,Second-order susceptibility tensor component,10
8295,17,3,Sheet hole density,3
8296,17,3,UV Protection Factor,10
8297,17,3,Strain ratio,7
8298,17,3,Windowing,9
