cluster_id,property,count,cluster_size
cluster_183,Capacitance-voltage characteristics,1,14
cluster_183,Pad Parasitic Capacitance,1,14
cluster_183,Coupling Capacitance,1,14
cluster_183,Inversion capacitance,1,14
cluster_183,Gate capacitance,1,14
cluster_183,Capacitance-Voltage Curves,1,14
cluster_183,Capacitance vs Voltage,1,14
cluster_183,Low Frequency Capacitance,1,14
cluster_183,Zero-bias Capacitance,1,14
cluster_183,Drain-Source Capacitance,1,14
cluster_183,Base-collector capacitance,1,14
cluster_184,Pattern Geometry,1,14
cluster_184,Pattern formation,1,14
cluster_184,Lithographic Patterning,1,14
cluster_184,Pattern dimensions,1,14
cluster_184,Diffraction Pattern,1,14
cluster_184,Pattern,1,14
cluster_184,Pattern Definition,1,14
cluster_184,Lateral Far-field Pattern,1,14
cluster_184,Pattern Pitch,1,14
cluster_184,Pattern Type,1,14
cluster_184,Patterned Feature Size,1,14
cluster_184,Moire Pattern,1,14
cluster_184,SAED Pattern,1,14
cluster_184,Far-Field Pattern FAHP,1,14
cluster_185,Interaction strength,1,14
cluster_185,Interaction,1,14
cluster_185,Interaction mechanism,1,14
cluster_185,Intermolecular Interaction,1,14
cluster_185,Interfacial Interactions,1,14
cluster_185,Interaction Type,1,14
cluster_185,Cohesion energy,1,14
cluster_185,Interaction Parameter,1,14
cluster_185,Exchange Interactions,1,14
cluster_185,Chemical Interaction,1,14
cluster_185,Interfacial reaction,1,14
cluster_185,Coulomb interaction strengths,1,14
cluster_185,Hyperfine interaction,1,14
cluster_185,Exchange coupling,1,14
cluster_186,InAs Mole Fraction,1,14
cluster_186,Estimated InN mole fraction,1,14
cluster_186,Mg mole fraction,1,14
cluster_186,In Mole Fraction (x),1,14
cluster_186,AlAs Mole Fraction Difference,1,14
cluster_186,Cd mole fraction,1,14
cluster_186,InAs Mole Fraction (x),1,14
cluster_186,Bi mole fraction,1,14
cluster_186,AlAs Mole Fraction (x),1,14
cluster_186,Average AlN mole fraction,1,14
cluster_186,Indium (In) mole fraction,1,14
cluster_186,Mn Mole Fraction,1,14
cluster_186,GaN Mole Fraction,1,14
cluster_186,ZnTe mole fraction,1,14
cluster_187,Presence/Binding,1,14
cluster_187,Presence and immobilization,1,14
cluster_187,Presence/Loading,1,14
cluster_187,Presence on film,1,14
cluster_187,Presence/Configuration,1,14
cluster_187,Presence in composite,1,14
cluster_187,Presence in initial mixture,1,14
cluster_187,Presence in Shell,1,14
cluster_187,Presence and integrity,1,14
cluster_187,Presence as decomposition product,1,14
cluster_187,Presence/Incorporation,1,14
cluster_187,Presence of In droplets,1,14
cluster_187,Presence of GO,1,14
cluster_187,Absence,1,14
cluster_188,PV Cell Efficiency,1,14
cluster_188,Solar cell performance,1,14
cluster_188,PV Performance,1,14
cluster_188,Solar Cell Performance Metrics,1,14
cluster_188,CdTe Solar Cell Efficiency,1,14
cluster_188,Cost of the photovoltaic cell,1,14
cluster_188,BHJ Solar Cells Efficiency,1,14
cluster_188,PV Generation,1,14
cluster_188,Potential for solar cell applications,1,14
cluster_188,Bulk Heterojunction Solar Cell Performance,1,14
cluster_188,Role in solar cell,1,14
cluster_188,Solar Cell FF,1,14
cluster_188,Solar Cell Voc,1,14
cluster_188,Solar Cell PCE,1,14
cluster_189,Incorporation probability,1,14
cluster_189,In incorporation coefficient,1,14
cluster_189,Incorporation mechanism,1,14
cluster_189,Incorporation rate,1,14
cluster_189,Incorporation Level,1,14
cluster_189,Incorporation,1,14
cluster_189,As/Ga Incorporation Rate Ratio,1,14
cluster_189,Carbon incorporation,1,14
cluster_189,Incorporation Type,1,14
cluster_189,Oxygen incorporation,1,14
cluster_189,Bi incorporation,1,14
cluster_189,Al Incorporation,1,14
cluster_189,Mg Incorporation,1,14
cluster_189,Substitutional Incorporation,1,14
cluster_190,Bulk Leakage Current,1,14
cluster_190,Vertical Leakage Current,1,14
cluster_190,Buffer Leakage Current,1,14
cluster_190,Leakage Current Reduction,1,14
cluster_190,Leakage current contribution,1,14
cluster_190,Reverse leakage current,1,14
cluster_190,OFF-state Leakage Current,1,14
cluster_190,Leakage Current Path,1,14
cluster_190,Leakage Loss,1,14
cluster_190,Collector-Emitter Leakage Current,1,14
cluster_190,Isolation Leakage Current,1,14
cluster_190,Surface leakage current reduction,1,14
cluster_190,Schottky Diode Leakage Current,1,14
cluster_190,Gate diode reverse leakage current,1,14
cluster_191,Not explicitly detailed in the provided text,1,14
cluster_191,Not explicitly detailed in the provided text.,1,14
cluster_191,Not explicitly detailed in text,1,14
cluster_191,Not Explicitly Detailed,1,14
cluster_191,Not Explicitly Stated,1,14
cluster_191,Not Explicitly Mentioned,1,14
cluster_191,Not specified in the text,1,14
cluster_191,Not specified in the document,1,14
cluster_191,Not specified in the provided text.,1,14
cluster_191,Not Explicitly Reported,1,14
cluster_191,Not explicitly reported for this specific system in the provided text,1,14
cluster_191,Not Detailed,1,14
cluster_191,Not explicitly reported for this specific condition in the provided text,1,14
cluster_191,Not Applicable / Not Reported,1,14
cluster_192,Optics f-number,1,13
cluster_192,X-ray FWHM,1,13
cluster_192,X-ray Diffraction FWHM,1,13
cluster_192,FWHM (0002 reflection),1,13
cluster_192,X-ray Diffraction FWHM (0002),1,13
cluster_192,Crystalline Quality - (0002) Reflection FWHM,1,13
cluster_192,Raman FWHM (1LO),1,13
cluster_192,Particle Brightness at Ith,1,13
cluster_192,FWHM (0002) XRD reflection,1,13
cluster_192,FWHM (0002),1,13
cluster_192,Raman E2 FWHM,1,13
cluster_192,Pulse Response (FWHM),1,13
cluster_192,Raman FWHM,1,13
cluster_193,Photo-response,1,13
cluster_193,Photoresponse,1,13
cluster_193,Time Dependent Photoresponse,1,13
cluster_193,Current Response,1,13
cluster_193,Photoresponse Time,1,13
cluster_193,Photoresponse (Rise Time - son),1,13
cluster_193,Photovoltaic (PV) Response,1,13
cluster_193,Photoresponse Time (Rise),1,13
cluster_193,Photo-emf,1,13
cluster_193,Non-steady-state Photoelectromotive Force,1,13
cluster_193,Negative Magneto-Photoconductivity,1,13
cluster_193,Photovoltage Transient,1,13
cluster_193,Steady-State Photovoltage,1,13
cluster_194,S1-T1 Energy Gap,1,13
cluster_194,No-phonon line energy,1,13
cluster_194,Energy Gap between HOMO and LUMO,1,13
cluster_194,Valence band splitting,1,13
cluster_194,Fractional Quantum Hall Effect Energy Gap,1,13
cluster_194,Energy Band Lineup,1,13
cluster_194,Tunneling Energy,1,13
cluster_194,Bandgap Shift,1,13
cluster_194,Valence band shift,1,13
cluster_194,Bandgap difference,1,13
cluster_194,Direct-indirect bandgap transition,1,13
cluster_194,Conduction Band Potential,1,13
cluster_194,Valence Band Maximum Binding Energy,1,13
cluster_195,Majority Electron Trap Concentration,1,13
cluster_195,Minority-Electron Diffusion Length,1,13
cluster_195,High-temperature limit of electron capture cross-section,1,13
cluster_195,Threshold,1,13
cluster_195,Threshold current density (Jth),1,13
cluster_195,Minority-carrier electron lifetime,1,13
cluster_195,Threshold voltage,1,13
cluster_195,Electron-Hole Recombination Rate,1,13
cluster_195,Temperature dependence of Electron Concentration,1,13
cluster_195,Electron concentration in MQWs,1,13
cluster_195,Electron Energy Relaxation Time,1,13
cluster_195,Generation rate of electron-hole pairs,1,13
cluster_195,Effective Electron Diffusion Coefficient,1,13
cluster_196,In-situ Reflectivity,1,13
cluster_196,Static Reflectivity,1,13
cluster_196,Facet reflectivity,1,13
cluster_196,DBR reflectivity,1,13
cluster_196,Reflectivity R(0),1,13
cluster_196,Back Reflector,1,13
cluster_196,S-polarisation reflectivity,1,13
cluster_196,Spectrometer Configuration,1,13
cluster_196,FTIR Spectroscopy Features,1,13
cluster_196,Reflection,1,13
cluster_196,Cavity Facet Reflectivities,1,13
cluster_196,AR Coating Reflectivity,1,13
cluster_196,Facet Coating Reflectivity,1,13
cluster_197,Built-in Electric Field Effect,1,13
cluster_197,Electric field,1,13
cluster_197,Field Enhancement,1,13
cluster_197,Built-in electric field,1,13
cluster_197,Electromagnetic Field Distribution,1,13
cluster_197,Field distribution,1,13
cluster_197,Field Effect Behavior,1,13
cluster_197,Electric-Field Profile,1,13
cluster_197,External Electric Field,1,13
cluster_197,Beam flux,1,13
cluster_197,EM field enhancement,1,13
cluster_197,Near-field enhancement,1,13
cluster_197,Electric breakdown field,1,13
cluster_198,Radiation loss,1,13
cluster_198,Excess Scattering Loss,1,13
cluster_198,Cavity Loss,1,13
cluster_198,Intrinsic Loss,1,13
cluster_198,Radiative loss term,1,13
cluster_198,Fiber-to-fiber Loss,1,13
cluster_198,Internal loss,1,13
cluster_198,Loss Mechanism,1,13
cluster_198,Propagation Loss,1,13
cluster_198,Resistive Losses,1,13
cluster_198,Conversion loss,1,13
cluster_198,Transmission Loss,1,13
cluster_198,Return loss,1,13
cluster_199,Hysteresis,1,13
cluster_199,C–V hysteresis,1,13
cluster_199,Hysteresis loops,1,13
cluster_199,Voltage Hysteresis,1,13
cluster_199,Magnetic Hysteresis,1,13
cluster_199,Stress Hysteresis,1,13
cluster_199,Hysteresis index,1,13
cluster_199,Stress-temperature Hysteresis,1,13
cluster_199,P-E Hysteresis Loop,1,13
cluster_199,Hysteresis Index (HI),1,13
cluster_199,Hysteresis Window,1,13
cluster_199,J-V Hysteresis,1,13
cluster_199,Hysteresis width,1,13
cluster_200,Electrical Resistance Variation,1,13
cluster_200,Electrical response,1,13
cluster_200,Ferroelectricity,1,13
cluster_200,Electrode Resistance,1,13
cluster_200,Electrical Resistance (R),1,13
cluster_200,Dielectric Properties,1,13
cluster_200,Electric Susceptibility,1,13
cluster_200,Electrode Potential,1,13
cluster_200,Electric Potential,1,13
cluster_200,Electrode Materials,1,13
cluster_200,Specific Contact Resistivity (rc),1,13
cluster_200,Electrostatic Potential,1,13
cluster_200,Electrolyte Composition,1,13
cluster_201,Material type,1,13
cluster_201,Material Usage,1,13
cluster_201,Material stack,1,13
cluster_201,Source material,1,13
cluster_201,Structural integrity,1,13
cluster_201,Not Applicable (Material Characterization Only),1,13
cluster_201,Structural Stability,1,13
cluster_201,Material Utilization,1,13
cluster_201,Material identity,1,13
cluster_201,Superstructure,1,13
cluster_201,Material Dispersion,1,13
cluster_201,FET structure,1,13
cluster_201,Elements present,1,13
cluster_202,Valence Band (VB) Level,1,13
cluster_202,Valence band tail slope,1,13
cluster_202,Valence Band Maximum (VBM) binding energy,1,13
cluster_202,Valence-band splitting due to strain,1,13
cluster_202,Spin–orbit splitting in valence band,1,13
cluster_202,Valence Band Maximum to Surface Fermi Level Separation,1,13
cluster_202,Valence Band Maximum (VBM),1,13
cluster_202,Valence Band Maximum (VBM) position relative to Fermi level (EF),1,13
cluster_202,Ga 3d admixture in valence band,1,13
cluster_202,Valence States,1,13
cluster_202,Valence Band Maximum (VBM) position,1,13
cluster_202,Fe Valence State,1,13
cluster_202,Valence band DOS,1,13
cluster_203,Electrode Geometry,1,13
cluster_203,Distance Between Electrodes,1,13
cluster_203,Electrode material,1,13
cluster_203,Working Electrode Morphology,1,13
cluster_203,Electrode contact,1,13
cluster_203,Electrode configuration,1,13
cluster_203,Transparent electrode,1,13
cluster_203,Electrode Separation,1,13
cluster_203,Front Electrode,1,13
cluster_203,Number of Electrodes,1,13
cluster_203,Interdigital Electrode Structure,1,13
cluster_203,Counter Electrode,1,13
cluster_203,Gate Electrode,1,13
cluster_204,Number of modes,1,13
cluster_204,Guided modes,1,13
cluster_204,Mode Behavior,1,13
cluster_204,Spatial Mode Operation,1,13
cluster_204,Mode Volume,1,13
cluster_204,Mode Stability,1,13
cluster_204,Single Mode Operation,1,13
cluster_204,Mode profile,1,13
cluster_204,Number of Longitudinal Modes,1,13
cluster_204,Mode Suppression Ratio,1,13
cluster_204,Whispering Gallery Modes,1,13
cluster_204,Effective Mode Area,1,13
cluster_204,Single Lateral Mode Operation,1,13
cluster_205,Oxidation Level,1,13
cluster_205,Oxidation Regime,1,13
cluster_205,Oxidation Rate,1,13
cluster_205,Oxidation behavior,1,13
cluster_205,Oxidation Protection,1,13
cluster_205,Ambient Oxidation Resistance,1,13
cluster_205,Oxidation Onset,1,13
cluster_205,Oxidation State,1,13
cluster_205,Oxidation Potential,1,13
cluster_205,Oxidation Resistance (High Temperature),1,13
cluster_205,Oxidation Kinetics,1,13
cluster_205,Oxidation peak potential,1,13
cluster_205,Anti-Oxidation Performance,1,13
cluster_206,Faceting,1,13
cluster_206,Facet Smoothness,1,13
cluster_206,Facet angle,1,13
cluster_206,Sidewall Facets,1,13
cluster_206,Exposed Facets,1,13
cluster_206,Facets,1,13
cluster_206,Facet planes,1,13
cluster_206,Facet Types,1,13
cluster_206,Side-facets,1,13
cluster_206,Facets present,1,13
cluster_206,Facet Identification,1,13
cluster_206,Dominant Facets,1,13
cluster_206,Cleaved facets,1,13
cluster_207,Peak,1,12
cluster_207,Exciton peaks,1,12
cluster_207,First excitonic peak,1,12
cluster_207,Peak transition,1,12
cluster_207,Peak voltage,1,12
cluster_207,Exciton Peak FWHM,1,12
cluster_207,Characteristic peaks,1,12
cluster_207,First exciton peak,1,12
cluster_207,Peak concentration,1,12
cluster_207,C 1s peak,1,12
cluster_207,N 1s Peak,1,12
cluster_207,Peak position in e2,1,12
cluster_208,Resonance spectral width,1,12
cluster_208,Full Width at Half Maximum of EL spectrum,1,12
cluster_208,Raman peak width,1,12
cluster_208,EL Spectral Width,1,12
cluster_208,Bound exciton peak width,1,12
cluster_208,Exciton Peak Width,1,12
cluster_208,Spectral Response Maximum,1,12
cluster_208,Full Width at Half Maximum (FWHM) of Raman Peak,1,12
cluster_208,Absorber thickness,1,12
cluster_208,FTIR Absorption (B–N Stretching),1,12
cluster_208,Spectral Response Ratio,1,12
cluster_208,Spectral Rejection Ratio,1,12
cluster_209,Spectrally resolved photoconductivity,1,12
cluster_209,Photovoltage Spectral Response,1,12
cluster_209,Surface photovoltage spectrum,1,12
cluster_209,Spectral Dependence of Relative Quantum Photoconversion Efficiency,1,12
cluster_209,Microwave photoconductivity decay parameters,1,12
cluster_209,Persistent Photoconductance (PPC) decay kinetics,1,12
cluster_209,Photocapacitance quenching transient,1,12
cluster_209,PICTS Spectra Shape,1,12
cluster_209,Photoluminescent quantum yield,1,12
cluster_209,Donor-bound exciton peak energy,1,12
cluster_209,Photoresponse decay time,1,12
cluster_209,Quantum efficiency of photoconductivity,1,12
cluster_210,UV photoresponse,1,12
cluster_210,UV Sensitivity,1,12
cluster_210,UV Photoresponse Switching,1,12
cluster_210,Photoresponse Transient,1,12
cluster_210,UV Photoresponse Switching Time,1,12
cluster_210,Photostability,1,12
cluster_210,Threshold photocarrier density,1,12
cluster_210,Photoresponse Linearity,1,12
cluster_210,"Photoresponse (Below-gap excitation, Decay Time)",1,12
cluster_210,Photoresponse Time Constant,1,12
cluster_210,Responsivity in MSM Photodetector,1,12
cluster_210,UV Responsivity,1,12
cluster_211,Raman LO Peak,1,12
cluster_211,PR spectrum,1,12
cluster_211,DLTS Spectrum,1,12
cluster_211,S 2p Peak,1,12
cluster_211,XRD Peak (002),1,12
cluster_211,XRD Satellite Peak FWHM,1,12
cluster_211,FTIR peak,1,12
cluster_211,FWHM of First-order Satellite SL Peak,1,12
cluster_211,EIR Resonance Peak Position,1,12
cluster_211,DLTS peak E90,1,12
cluster_211,Raman Peak Position,1,12
cluster_211,Zn 2p3 peak,1,12
cluster_212,Conduction Band Alignment,1,12
cluster_212,Interface Band Alignment,1,12
cluster_212,Type-II Band-Alignment,1,12
cluster_212,Stop-band Position,1,12
cluster_212,Conduction Band (CB) position,1,12
cluster_212,Simulated band diagram,1,12
cluster_212,Miniband width,1,12
cluster_212,G Band Position,1,12
cluster_212,Si-N Stretching Band,1,12
cluster_212,Presence of Conduction Band Tail,1,12
cluster_212,Conduction Band/Valence Band Offset Ratio,1,12
cluster_212,Conduction band offset (CBO),1,12
cluster_213,Power produced,1,12
cluster_213,Output Electric Power,1,12
cluster_213,Power generation,1,12
cluster_213,Power conversion eﬃciency,1,12
cluster_213,RF power,1,12
cluster_213,Power,1,12
cluster_213,Power Consumption,1,12
cluster_213,Electrical Power Output,1,12
cluster_213,Microwave Power,1,12
cluster_213,Output power,1,12
cluster_213,Power density,1,12
cluster_213,Operating Power,1,12
cluster_214,Epitaxial Quality,1,12
cluster_214,Epitaxial Structure,1,12
cluster_214,Relative variation in the composition of epitaxial layers compared to upper levels,1,12
cluster_214,Epitaxy quality,1,12
cluster_214,Epitaxial Relationship,1,12
cluster_214,In-plane epitaxial strain,1,12
cluster_214,Epitaxial Nature,1,12
cluster_214,Epitaxial alignment,1,12
cluster_214,Epitaxy relationship,1,12
cluster_214,Interface Epitaxial Relation,1,12
cluster_214,Epitaxial relation and misfit,1,12
cluster_214,Epitaxial orientation relationship,1,12
cluster_215,Channel Material,1,12
cluster_215,Channel Density,1,12
cluster_215,Channel Width (C),1,12
cluster_215,Channel Spacing,1,12
cluster_215,Channel Length (L),1,12
cluster_215,Channel resistance,1,12
cluster_215,Channel Sheet Resistance,1,12
cluster_215,Channel Sheet Electron Density,1,12
cluster_215,Channel separation,1,12
cluster_215,Minimum Channeling Yield,1,12
cluster_215,Adjacent Channel Power Ratio,1,12
cluster_215,Number of Channels,1,12
cluster_216,Plasma density,1,12
cluster_216,Plasma Temperature,1,12
cluster_216,Plasma Generation,1,12
cluster_216,Plasma Conditions,1,12
cluster_216,Plasma Composition,1,12
cluster_216,Plasma Species,1,12
cluster_216,Plasma potential,1,12
cluster_216,Plasma Pressure,1,12
cluster_216,Plasma-induced current,1,12
cluster_216,Ion flux,1,12
cluster_216,Plasma etching rate,1,12
cluster_216,Etch Rate by O2 Plasma,1,12
cluster_217,Valence electrons,1,12
cluster_217,Real part of AC conductivity,1,12
cluster_217,Electrical Properties,1,12
cluster_217,Interface electron transfer resistance,1,12
cluster_217,Electrical Characterization,1,12
cluster_217,Shift current conductivity,1,12
cluster_217,Residual Conductivity Ratio,1,12
cluster_217,Electrochemical properties,1,12
cluster_217,Channel electron mobility,1,12
cluster_217,Electrical Characteristics,1,12
cluster_217,Dominant Conduction Mechanism,1,12
cluster_217,Current Conduction Mechanism,1,12
cluster_218,Leakage current temperature dependence,1,12
cluster_218,Temperature Dependence of Magnetoresistance,1,12
cluster_218,Temperature Dependence of Hall Voltage,1,12
cluster_218,Temperature Dependence of Sheet Resistance,1,12
cluster_218,Thermal stability,1,12
cluster_218,Effect of Temperature on Carrier Lifetime,1,12
cluster_218,Resistivity vs. Temperature curve shape,1,12
cluster_218,Etch Rate vs. Temperature Behavior,1,12
cluster_218,Short-circuit current temperature coefficient,1,12
cluster_218,Thermal/Dynamic Stability,1,12
cluster_218,Temperature-dependent J-V Characteristics,1,12
cluster_218,Heat Dissipation,1,12
cluster_219,Cross-sectional Size,1,12
cluster_219,Cross-sectional Geometry,1,12
cluster_219,Cross-sectional Area,1,12
cluster_219,Cross-sectional profile,1,12
cluster_219,Cross-sectional Diagram,1,12
cluster_219,Cross-Sectional View,1,12
cluster_219,Cross-sectional TEM,1,12
cluster_219,Cross-sectional SEM,1,12
cluster_219,Cross-sectional TEM image,1,12
cluster_219,SEM cross-sectional image,1,12
cluster_219,Cross-sectional SEM Image,1,12
cluster_219,Waveguide Cross-Sectional Dimensions,1,12
cluster_220,Average Height,1,12
cluster_220,Pyramid Height,1,12
cluster_220,Mesa height,1,12
cluster_220,Terrace Height,1,12
cluster_220,Step height,1,12
cluster_220,Effective Potential Height,1,12
cluster_220,Standard deviation of height,1,12
cluster_220,Island Height,1,12
cluster_220,Buckling height,1,12
cluster_220,AFM height,1,12
cluster_220,Average Cone Height,1,12
cluster_220,Mound Height,1,12
cluster_221,H Content,1,12
cluster_221,H5 trap concentration,1,12
cluster_221,h,1,12
cluster_221,Response to H2,1,12
cluster_221,Production Rate of H2,1,12
cluster_221,H2 Flow Rate,1,12
cluster_221,H2 Production,1,12
cluster_221,Number of H atoms,1,12
cluster_221,Residual Oxygen Concentration,1,12
cluster_221,Response to H2 gas,1,12
cluster_221,Interstitial Oxygen Concentration,1,12
cluster_221,Gas Sensitivity to H2,1,12
cluster_222,Effective Hole Mass,1,12
cluster_222,Density of Triangular Pits,1,12
cluster_222,Pinhole Size,1,12
cluster_222,2-D Hole Gas Formation,1,12
cluster_222,Hexagonal Pit Density,1,12
cluster_222,Heavy-Hole Mass,1,12
cluster_222,Etch pit density,1,12
cluster_222,Hole extraction time,1,12
cluster_222,Effective Hole Mass at VBM,1,12
cluster_222,Hole Affinity,1,12
cluster_222,Pinholes,1,12
cluster_222,Hole g-factor,1,12
cluster_223,GaN (1 1 2 0) Diffraction Peak Position,1,12
cluster_223,GaN Etch Rate,1,12
cluster_223,FWHM of GaN (0002) rocking curve,1,12
cluster_223,Growth Rate of GaN,1,12
cluster_223,GaN Nucleation Tendency,1,12
cluster_223,Presence of Cubic GaN,1,12
cluster_223,Presence of GaN,1,12
cluster_223,Cross-sectional morphology of GaN template,1,12
cluster_223,Average GaN Growth Rate,1,12
cluster_223,Epitaxial Relationship (with GaN),1,12
cluster_223,Orientation Relation with GaN,1,12
cluster_223,GaN Crystallinity,1,12
cluster_224,Volt-ampere characteristics,1,12
cluster_224,Current–voltage (J–V) characteristics,1,12
cluster_224,Electrical I-V Characteristic,1,12
cluster_224,Current-Voltage Characteristic Coefficient,1,12
cluster_224,Current-Voltage (J-V) Characteristic,1,12
cluster_224,Voltage rating,1,12
cluster_224,Forward-bias current–voltage characteristics,1,12
cluster_224,Rectifying Current-Voltage (I-V) Characteristics,1,12
cluster_224,Voltage deficit,1,12
cluster_224,C-V characteristics,1,12
cluster_224,Reverse Current-Voltage Characteristic,1,12
cluster_224,Early Voltage,1,12
cluster_225,Gate Material,1,12
cluster_225,Gate Dimension,1,12
cluster_225,Gate Length,1,12
cluster_225,Gate Dimensions,1,12
cluster_225,Gate voltage,1,12
cluster_225,Gate structure,1,12
cluster_225,Gate-drain distance,1,12
cluster_225,Gate-drain Spacing,1,12
cluster_225,Gate Bias Voltage,1,12
cluster_225,Gate Profile,1,12
cluster_225,Gate Structure Type,1,12
cluster_225,Gate Leakage Current,1,12
cluster_226,Junction Type,1,12
cluster_226,Junction Quality,1,12
cluster_226,Role in Junction,1,12
cluster_226,Junction Profile,1,12
cluster_226,pn-junction Position,1,12
cluster_226,Junction Ideality Factor,1,12
cluster_226,Location of p-n junction,1,12
cluster_226,Number of junctions,1,12
cluster_226,Overheating Temperature of p–n junction,1,12
cluster_226,Junction depletion layer width,1,12
cluster_226,Tunnel Junction Structure,1,12
cluster_226,Presence of p-n junctions,1,12
cluster_227,Tunneling Effective Mass,1,12
cluster_227,Tunneling Amplitude,1,12
cluster_227,Tunnel Magnetoresistance,1,12
cluster_227,Tunneling probability,1,12
cluster_227,Tunneling Mode,1,12
cluster_227,Tunneling Parameter,1,12
cluster_227,Tunneling Time,1,12
cluster_227,Trap-Assisted Tunneling Current,1,12
cluster_227,Tunneling rate,1,12
cluster_227,Interdot Tunnel-Coupling,1,12
cluster_227,Fowler-Nordheim Tunneling Effect,1,12
cluster_227,Electron-hole wave function overlap,1,12
cluster_228,Pretilt Angle,1,12
cluster_228,Rotation angle,1,12
cluster_228,Inclination angle,1,12
cluster_228,Off-Axis Angle,1,12
cluster_228,2θ angle,1,12
cluster_228,Octahedral rotation angle,1,12
cluster_228,Brewster Angle,1,12
cluster_228,Mesa Side Wall Angle,1,12
cluster_228,Misorientation angle,1,12
cluster_228,Cone Angle,1,12
cluster_228,Acoustic Phase Velocity,1,12
cluster_228,RMS Phase Error,1,12
cluster_229,Dopant Distribution,1,12
cluster_229,Dopant Source,1,12
cluster_229,Dopant,1,12
cluster_229,Dopant Level,1,12
cluster_229,Dopant Content,1,12
cluster_229,Dopant Presence,1,12
cluster_229,Dopant type,1,12
cluster_229,Dopant Activation,1,12
cluster_229,As source dopant,1,12
cluster_229,Dopant Incorporation,1,12
cluster_229,Dopant Profile,1,12
cluster_229,Background Dopant Type,1,12
cluster_230,Shoulder Wavelength,1,11
cluster_230,Spectral transmittance,1,11
cluster_230,Free-Carrier Absorption,1,11
cluster_230,ISB Absorption Line Width (FWHM),1,11
cluster_230,Infrared transmittance,1,11
cluster_230,Reflectance/Transmittance,1,11
cluster_230,Multi-phonon absorption,1,11
cluster_230,Reflectance at 900 nm,1,11
cluster_230,Rayleigh Scattering Intensity,1,11
cluster_230,Admittance Spectra,1,11
cluster_230,Refractance spectrum,1,11
cluster_231,XRD peaks observed,1,11
cluster_231,Prominent XRD Peaks,1,11
cluster_231,Peak detectivity,1,11
cluster_231,Satellite Peaks,1,11
cluster_231,Deep Level Luminescence,1,11
cluster_231,Narrow peaks at room temperature,1,11
cluster_231,XPS Peaks,1,11
cluster_231,X-ray diffraction peaks,1,11
cluster_231,XPS Peaks (Bi 4f),1,11
cluster_231,Presence of Substrate Peaks,1,11
cluster_231,XRD Satellite peaks,1,11
cluster_232,Photoluminescence Full-Width at Half-Maximum,1,11
cluster_232,Low-Temperature Photoluminescence (LTPL) Full-Width Half-Maximum (FWHM),1,11
cluster_232,Thermoluminescence (TL) intensity,1,11
cluster_232,Electroluminescence full width at half maximum,1,11
cluster_232,Time-Resolved Photoluminescence (TRPL),1,11
cluster_232,Transient Photoluminescence (TRPL) decay time,1,11
cluster_232,Photoluminescence Quantum Yield (PLQY),1,11
cluster_232,Polarization-resolved Photoluminescence (PL) Intensity Anisotropy,1,11
cluster_232,Photoluminescence LO Phonon Replicas,1,11
cluster_232,Erbium-related photoluminescence (PL) half-width,1,11
cluster_232,Cathodoluminescence Full-Width at Half Maximum,1,11
cluster_233,CL Peak Position,1,11
cluster_233,CL intensity decay time,1,11
cluster_233,XPS Cl 2p Peak,1,11
cluster_233,C1s XPS Peak,1,11
cluster_233,CL Brightness,1,11
cluster_233,C1s Peak Shift,1,11
cluster_233,BL peak position,1,11
cluster_233,LSPR Peak,1,11
cluster_233,Peak to Valley Ratio (PVR),1,11
cluster_233,Si 2p Peak II,1,11
cluster_233,IPCE at peak,1,11
cluster_234,Raman LO Peak FWHM,1,11
cluster_234,O1s peak position,1,11
cluster_234,PL Ratio,1,11
cluster_234,Si 2p Peak Position,1,11
cluster_234,PL Efficiency,1,11
cluster_234,XRD Dominant Peak,1,11
cluster_234,N1s peak position,1,11
cluster_234,PL Feature,1,11
cluster_234,DBE Peak Position,1,11
cluster_234,Defect peak,1,11
cluster_234,YB Peak Position,1,11
cluster_235,Diffuse Transmittance,1,11
cluster_235,Transmittance,1,11
cluster_235,UV-Vis Transmittance,1,11
cluster_235,Average Transmittance,1,11
cluster_235,Transmittance (600 nm),1,11
cluster_235,Solar Transmittance,1,11
cluster_235,Reflection bandwidth,1,11
cluster_235,Diffuse Reflection,1,11
cluster_235,Normalized Transmittance,1,11
cluster_235,Scattering Efficiency,1,11
cluster_235,Transmittivity,1,11
cluster_236,Monolayer Nature,1,11
cluster_236,Interlayer Spacing (XRD),1,11
cluster_236,Presence of AlN/AlNxO1-x interlayer,1,11
cluster_236,Coating Uniformity/Conformality,1,11
cluster_236,Multilayer Structure,1,11
cluster_236,Interlayer spacing (InN),1,11
cluster_236,Coating Adhesion,1,11
cluster_236,Interlayer Phonon Coupling,1,11
cluster_236,Bilayer Structure,1,11
cluster_236,Uniformity of Coating,1,11
cluster_236,Interlayer Spacing (GaN),1,11
cluster_237,Normalized spectral response,1,11
cluster_237,EQE spectral response,1,11
cluster_237,SPV Spectral Response,1,11
cluster_237,Response Amplitude,1,11
cluster_237,Frequency response,1,11
cluster_237,Linear Response Range,1,11
cluster_237,Response Signal,1,11
cluster_237,Modal Gain Spectrum,1,11
cluster_237,Transient response,1,11
cluster_237,Response Range,1,11
cluster_237,Response Time (Rise Time),1,11
cluster_238,Quantum yield,1,11
cluster_238,Fluorescence Quantum Yield,1,11
